F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArtifactResolutionException,F16-DependencyManagement,F16-RepositoryBase,F16-RepositoryPolicy,F16-Plugin,F16-Object,F16-char,F16-ActivationFile,F16-NA,F16-Dependency,F16-void,F16-int,F16-boolean,F16-Repository,F16-Date,F16-String,F16-Activation,F16-Model,F16-Settings,F16-Notifier,F3-NA,F3-planItemIterator.next(),F3-Model,F3-localRepository(),F3-problems.getModel(),F3-DefaultBeanConfigurationRequest,F3-File,F3-InputStream,F3-null,F3-ProjectSegment,F3-event.getSession(),F3-XmlPullParser,F3-String,F3-int,F3-ArtifactResolutionRequest,F3-ModelBuildingRequest,F3-Properties,F3-Artifact,F3-SimpleProblemCollector,F3-MavenProject,F7-+=,F7-NA,F7-+,F12-File,F12-NA,F12-boolean,F12-String,F12-ThreadOutputMuxer,F12-List<TransferEvent>,F12-List<String>,F17-static,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Integer,F2-Byte,F2-ByteArrayOutputStream,F2-Short,F2-SettingsXpp3Reader,F2-HashMap<String Artifact>,F2-String,F2-Collections,F2-ParamdocXpp3Reader,F2-Double,F2-Long,F2-Float,F2-DefaultInheritanceAssemblerTest,F2-DefaultModelValidatorTest,F2-List,F2-MavenToolchainsXpp3Reader,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.util.ArrayList,F6-java.util.Properties,F6-java.io.PrintStream,F6-org.apache.maven.model.io.xpp3.InputLocation,F6-org.apache.maven.model.io.xpp3.PatternSet,F6-org.apache.maven.model.io.xpp3.ModelBase,F6-org.apache.maven.model.building.FileModelSource,F6-java.io.File,F6-org.apache.maven.project.DefaultProjectBuildingRequest,F6-org.apache.maven.repository.internal.VersionRequest,F6-java.util.HashMap<java.lang.String java.lang.String>,F6-org.apache.maven.lifecycle.internal.ConcurrentBuildLogger,F6-org.apache.maven.model.io.xpp3.FileSet,F6-org.apache.maven.model.io.xpp3.XmlPullParserException,F6-org.apache.maven.model.validation.SimpleProblemCollector,F6-org.apache.maven.settings.DefaultProjectBuildingRequest,F6-org.apache.maven.model.io.xpp3.PluginContainer,F6-org.apache.maven.model.io.xpp3.PluginConfiguration,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-shortValue,F1-getProject,F1-doubleValue,F1-startTag,F1-getAttributeValue,F1-getAttributeCount,F1-delete,F1-NA,F1-getId,F1-intValue,F1-getBasedir,F1-getBooleanValue,F1-longValue,F1-equals,F1-floatValue,F1-charAt,F1-getPlugins,F1-getName,F1-mkdirs,F1-byteValue,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.util.HashSet,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.text.DateFormat,F9-request,F9-start,F9-buildStartTime,F9-username,F9-modelPool,F9-dependency,F9-startTime,F9-project,F9-executionPlanItem,F9-upstreamProject,F9-remoteRepositories,F9-dependant,F9-cpc,F9-graph,F9-stop,F9-pomArtifact,F9-NA,F9-relocatedArtifact,F9-pomFile,F9-dataBuffer,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-Exception,F4-long,F4-Date,F4-float,F4-char,F4-byte[],F4-File,F4-void,F4-double,F4-List,F4-String,F4-int,F4-Build,F4-short,F4-Model,F4-byte,F8-Dependency,F8-DefaultMavenExecutionRequest,F8-MetadataResolutionResult,F8-DefaultProjectBuilderConfiguration,F8-Authentication,F8-ArtifactTransferEvent,F8-DependencyLogEntry,F8-CacheRecord,F8-SettingsAdapter,F8-ClasspathGraphVisitor,F8-NA,F8-DefaultModelBuildingRequest,F8-InternalConfig,F8-ProjectBuilder,F11-lifecyclePhase,F11-artifactExists,F11-NA,F11-artifactUri,F11-DEFAULT_USER_SETTINGS_FILE,F11-messages,F11-events,F11-threadOutputMuxer,F11-userMavenConfigurationHome,F11-EMPTY_PROJECT_GROUP_ID,F11-alias,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-evenisse@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-rfscholte@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-jason@tesla.io,F71-jdcasey@apache.org,F74,F73,F84,F146,label
7756,org/apache/maven/artifact,org/apache/maven/artifact/ArtifactStatus.java,3078,TRUE,8,6,808,1,10,181,3,12,0.596774194,60,41,0.683333333,0.375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,MT_CORRECTNESS,0.002280502,LI_LAZY_INIT_STATIC,17,3,1,0.006756757,0.001126126,0.001126126,-1,0,0,0.3,0.261428571,-1,0,0.003420753,0.261428571,-0.666666667,-1,7,7239,3078,7756,12,0,0,2,10,14,0.02991453,1,181,0,182,0,-180,0,0.265344228,0,2153,0,1356,43,0,3552,797,0.172482724,652,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1168,10178,5,521,open
5759,org/apache/maven/artifact,org/apache/maven/artifact/DefaultArtifactTest.java,2894,TRUE,4,12,808,1,8,181,3,12,0.428571429,92,20,0.217391304,0.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,STYLE,0.07981756,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.006756757,0.001126126,0.001126126,-1,0.085714286,0.003731778,0.068720379,0.358887021,-0.6,0.007981756,0.02622577,0.358887021,-0.666666667,-1,4,3861,2331,4378,12,0,0,2,10,14,0.02991453,118,6,0,124,0,112,0,0.084739593,0,2153,0,1356,43,0,3552,797,0.172482724,1410,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1926,10178,5,521,open
9785,org/apache/maven/artifact/deployer,org/apache/maven/artifact/deployer/ArtifactDeployerTest.java,3431,TRUE,11,3,133,1,8,14,7,5,0.895522388,34,21,0.617647059,0.545454545,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,STYLE,0.07981756,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.001126126,0.001126126,0.001126126,-1,0.085714286,0.003731778,0.068720379,0.358887021,-0.6,0.007981756,0.02622577,0.358887021,-1,-1,9,6338,3010,6855,0,0,0,0,0,0,0,158,55,0,213,0,103,0,0.007943331,0,457,0,303,10,0,770,154,0.054238692,652,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1168,10178,377,893,open
8218,org/apache/maven/artifact/handler,org/apache/maven/artifact/handler/DefaultArtifactHandler.java,3119,TRUE,0,14,127,1,8,38,1,4,0.582089552,86,22,0.255813953,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,CORRECTNESS,0.005701254,UWF_UNWRITTEN_FIELD,12,2,0,0.001126126,0.001126126,0,0,0,0,0.0625,0.081163194,-1,0.001140251,0.002280502,0.081163194,-1,-1,13,7701,3119,8218,0,0,0,0,0,0,0,115,98,0,213,0,17,0,0.080656558,0,309,0,159,68,0,536,150,0.09044531,652,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1168,10178,182,698,open
2658,org/apache/maven/artifact/installer,org/apache/maven/artifact/installer/ArtifactInstallerTest.java,1706,TRUE,7,3,92,1,8,10,6,4,0.93442623,28,21,0.75,0.714285714,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,STYLE,0.07981756,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.001126126,0.001126126,0.001126126,-1,0.085714286,0.003731778,0.068720379,0.358887021,-0.6,0.007981756,0.02622577,0.358887021,-1,-1,7,6338,3010,6855,0,0,0,0,0,0,0,130,54,0,184,0,76,0,0.008212482,0,332,0,291,9,0,632,41,0.037879145,652,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1168,10178,461,977,open
9785,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/DefaultWagonManager.java,3431,TRUE,0,5,99,1,11,12,1,3,0.252747253,130,21,0.161538462,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.005701254,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.003378378,0.001126126,0,0,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-1,-1,127,9268,3431,9785,0,0,0,0,0,0,0,2990,2212,332,5534,0,778,0,0.226186353,0,3293,0,2530,344,0,6167,763,0.209572665,837,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1353,10178,652,1168,open
6489,org/apache/maven/artifact/manager,org/apache/maven/artifact/manager/WagonConfigurationException.java,3001,TRUE,0,2,99,1,4,12,1,3,0.815789474,14,21,1.5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,BAD_PRACTICE,0.005701254,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.003378378,0.001126126,0,0,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-1,-1,8,5972,3001,6489,0,0,0,0,0,0,0,137,41,0,178,0,96,0,0.348830185,0,3293,0,2530,344,0,6167,763,0.209572665,1460,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1976,10178,652,1168,open
9066,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/AbstractArtifactMetadata.java,3205,TRUE,0,1,78,1,6,18,1,6,0.939393939,12,18,1.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.005701254,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.005630631,0.001126126,0,0,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-1,-1,17,8549,3205,9066,0,0,0,0,0,0,0,39,121,5,165,0,-82,0,0.065552722,0,365,0,511,12,0,888,-146,0.081073432,1285,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1801,10178,450,966,open
9785,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ArtifactMetadataRetrievalException.java,3431,TRUE,0,4,78,1,6,18,1,6,0.6,27,21,0.777777778,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.005701254,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.005630631,0.001126126,0,0,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-1,-1,9,9268,3431,9785,0,0,0,0,0,0,0,76,23,0,99,0,53,0,0.1420866,0,365,0,511,12,0,888,-146,0.081073432,450,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,966,10178,450,966,open
7939,org/apache/maven/artifact/metadata,org/apache/maven/artifact/metadata/ResolutionGroup.java,3091,TRUE,0,2,78,1,7,18,1,6,0.804347826,21,18,0.857142857,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,BAD_PRACTICE,0.005701254,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,0.005630631,0.001126126,0,0,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-1,-1,12,7422,3091,7939,0,0,0,0,0,0,0,50,73,2,125,0,-23,0,0.071026119,0,365,0,511,12,0,888,-146,0.081073432,956,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1472,10178,450,966,open
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,3083,TRUE,26,14,709,1,12,163,6,15,0.635135135,163,25,0.153374233,0.692307692,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.023945268,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.005630631,0.002252252,0.001126126,-1,0.047619048,0.004535147,0.090909091,0.105058906,-0.904761905,0,0.020524515,0.105058906,-1,-1,7,1435,1573,1952,0,0,0,0,0,0,0,392,13,0,405,0,379,0,0.200628944,0,2174,0,1482,24,0,3680,692,0.212900705,242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,758,10178,242,758,open
7809,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/ArtifactRepositoryPolicy.java,3083,TRUE,15,14,709,1,12,163,5,15,0.963963964,163,25,0.153374233,0.666666667,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,PERFORMANCE,0.023945268,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.005630631,0.002252252,0.001126126,-1,0.047619048,0.004535147,0.090909091,0.105058906,-0.904761905,0,0.020524515,0.105058906,-1,-1,10,3068,1860,3585,0,0,0,0,0,0,0,392,13,0,405,0,379,0,0.200628944,0,2174,0,1482,24,0,3680,692,0.212900705,242,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,758,10178,242,758,open
2240,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,1631,TRUE,3,9,709,1,8,163,1,15,0.829365079,45,65,1.444444444,0.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,BAD_PRACTICE,0.003420753,NM_CONFUSING,19,3,0,0.005630631,0.002252252,5.63E-04,-0.5,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-1,-1,4,1723,1631,2240,0,0,0,0,0,0,0,171,0,0,171,0,171,0,0.389546663,0,2174,0,1482,24,0,3680,692,0.212900705,792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1308,10178,242,758,open
2240,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/Authentication.java,1631,TRUE,3,9,709,1,6,163,1,15,0.908730159,45,65,1.444444444,0.833333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,BAD_PRACTICE,0.003420753,NM_CONFUSING,19,3,0,0.005630631,0.002252252,5.63E-04,-0.5,0,0,0.05988024,0.148993742,-1,0.002280502,0.010262258,0.148993742,-1,-1,4,1723,1631,2240,0,0,0,0,0,0,0,171,0,0,171,0,171,0,0.389546663,0,2174,0,1482,24,0,3680,692,0.212900705,792,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1308,10178,242,758,open
2303,org/apache/maven/artifact/repository,org/apache/maven/artifact/repository/MavenArtifactRepository.java,1655,TRUE,13,37,709,1,8,163,5,15,0.803439803,274,65,0.237226277,0.562937063,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,STYLE,0.007981756,EQ_DOESNT_OVERRIDE_EQUALS,17,2,2,0.005630631,0,0.002252252,-1,0,0,0.068720379,0.358887021,-1,0.007981756,0.02622577,0.358887021,-1,0,20,1786,1655,2303,0,0,0,0,0,0,0,336,321,0,657,0,15,0,0.171748501,0,2174,0,1482,24,0,3680,692,0.212900705,335,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,851,10178,242,758,open
