F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,label
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2517,TRUE,3,22,7751,1,8,1075,1,148,0.800257732,202,158,0.782178218,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,BAD_PRACTICE,0.050293378,NM_CONFUSING,19,3,0,0.097142857,0.003265306,4.08E-04,-0.5,0.366666667,0.009288889,0.308300395,0.45773666,-0.266666667,0.005867561,0.062866723,0.45773666,-0.378151261,-1,23,6298,2746,7332,51,0,1,25,26,77,0.015854625,177,99,22,298,0,78,0,0.288184019,0,36333,0,26706,2868,0,65907,9627,0.136942624,346,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,34,1068,0
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2517,TRUE,3,22,7751,1,6,1075,1,148,0.329896907,202,158,0.782178218,0.833333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,BAD_PRACTICE,0.050293378,NM_CONFUSING,19,3,0,0.097142857,0.003265306,4.08E-04,-0.5,0.366666667,0.009288889,0.308300395,0.45773666,-0.266666667,0.005867561,0.062866723,0.45773666,-0.378151261,-1,23,6298,2746,7332,51,0,1,25,26,77,0.015854625,177,99,22,298,0,78,0,0.288184019,0,36333,0,26706,2868,0,65907,9627,0.136942624,346,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,34,1068,0
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2517,TRUE,26,22,7751,1,0,1075,1,148,0.592783505,202,158,0.782178218,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,STYLE,0.03101425,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,2,0.097142857,0.003265306,0.001632653,-1,0.216216216,0.005648892,0.253298153,0.448765692,-0.567567568,0.005867561,0.077954736,0.448765692,-0.378151261,-1,23,6298,2746,7332,51,0,1,25,26,77,0.015854625,177,99,22,298,0,78,0,0.288184019,0,36333,0,26706,2868,0,65907,9627,0.136942624,346,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,34,1068,0
6363,org/apache/tools/ant,org/apache/tools/ant/AntTypeDefinition.java,2517,TRUE,26,22,7751,1,0,1075,1,148,0.567010309,202,158,0.782178218,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,STYLE,0.03101425,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.097142857,0.003265306,0.001632653,-1,0.216216216,0.005648892,0.253298153,0.448765692,-0.567567568,0.005867561,0.077954736,0.448765692,-0.378151261,-1,23,6298,2746,7332,51,0,1,25,26,77,0.015854625,177,99,22,298,0,78,0,0.288184019,0,36333,0,26706,2868,0,65907,9627,0.136942624,346,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1380,13497,34,1068,0
8618,org/apache/tools/ant,org/apache/tools/ant/Project.java,3111,TRUE,0,125,7751,3,6,1075,1,148,0.052100162,959,1346,1.40354536,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,15,BAD_PRACTICE,0.004191115,SE_BAD_FIELD,16,2,0,0.097142857,0.012244898,0,0,1,0,0.308300395,0.45773666,1,0.005867561,0.062866723,0.45773666,-0.378151261,0.066666667,341,12460,4005,13494,51,0,1,25,26,77,0.015854625,9295,6194,731,16220,0,3101,0,0.22505498,0,36333,0,26706,2868,0,65907,9627,0.136942624,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1157,13497,34,1068,1
13494,org/apache/tools/ant,org/apache/tools/ant/Target.java,4005,TRUE,0,29,7751,3,7,1075,1,148,0.089770355,201,235,1.169154229,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,BAD_PRACTICE,0.004191115,SE_BAD_FIELD,16,2,0,0.097142857,0,0,0,1,0,0.308300395,0.45773666,1,0.005867561,0.062866723,0.45773666,-0.378151261,0,101,12460,4005,13494,51,0.166666667,1,25,26,77,0.015854625,499,345,92,936,2,154,2,0.129785785,4,36333,0,26706,2868,0,65907,9627,0.136942624,64,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1098,13497,34,1068,1
13494,org/apache/tools/ant,org/apache/tools/ant/Task.java,4005,TRUE,0,29,7751,1,6,1075,1,148,0.176348548,175,268,1.531428571,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,BAD_PRACTICE,0.004191115,SE_BAD_FIELD,16,2,0,0.097142857,0,0,0,1,0,0.308300395,0.45773666,1,0.005867561,0.062866723,0.45773666,-0.378151261,0,147,12460,4005,13494,51,0.036363636,1,25,26,77,0.015854625,892,623,94,1609,1,269,1,0.157304316,2,36333,0,26706,2868,0,65907,9627,0.136942624,34,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1068,13497,34,1068,1
6363,org/apache/tools/ant,org/apache/tools/ant/BuildFileTest.java,2517,TRUE,44,36,7751,3,12,1075,1,148,0.551215278,256,263,1.02734375,0.215909091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,I18N,0.134953898,DM_DEFAULT_ENCODING,19,1,1,0.097142857,0.001632653,8.16E-04,-1,0.236024845,0.090158559,0.206521739,0.005440208,-0.527950311,8.38E-04,0.03101425,0.005440208,-0.378151261,-1,30,6916,2887,7950,51,0,1,25,26,77,0.015854625,196,539,38,773,0,-343,0,0.149501472,0,36333,0,26706,2868,0,65907,9627,0.136942624,338,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1372,13497,34,1068,0
6363,org/apache/tools/ant,org/apache/tools/ant/BuildFileTest.java,2517,TRUE,5,36,7751,3,8,1075,1,148,0.8125,256,263,1.02734375,0.4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,BAD_PRACTICE,0.004191115,UI_INHERITANCE_UNSAFE_GETRESOURCE,14,1,1,0.097142857,0.001632653,8.16E-04,-1,0,0,0.308300395,0.45773666,-1,0.005867561,0.062866723,0.45773666,-0.378151261,-1,44,9134,3253,10168,51,0,1,25,26,77,0.015854625,196,539,38,773,0,-343,0,0.149501472,0,36333,0,26706,2868,0,65907,9627,0.136942624,338,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1372,13497,34,1068,0
8127,org/apache/tools/ant,org/apache/tools/ant/ComponentHelper.java,2918,TRUE,21,45,7751,2,8,1075,5,148,0.390350877,658,402,0.610942249,0.952380952,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,MALICIOUS_CODE,0.026823135,EI_EXPOSE_REP,18,2,1,0.097142857,0.003265306,8.16E-04,-1,0.0625,0.008370536,0.229508197,0.174054841,-0.875,0,0.011735122,0.174054841,-0.378151261,-1,82,6293,2745,7327,51,0.222222222,1,25,26,77,0.015854625,1041,275,98,1414,4,766,0,0.239828032,4,36333,0,26706,2868,-4,65907,9627,0.136942624,34,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1068,13497,34,1068,0
8127,org/apache/tools/ant,org/apache/tools/ant/ComponentHelper.java,2918,TRUE,21,45,7751,2,8,1075,5,148,0.364912281,658,402,0.610942249,0.952380952,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,MALICIOUS_CODE,0.026823135,EI_EXPOSE_REP,18,2,1,0.097142857,0.003265306,8.16E-04,-1,0.0625,0.008370536,0.229508197,0.174054841,-0.875,0,0.011735122,0.174054841,-0.378151261,-1,95,7093,2918,8127,51,0.222222222,1,25,26,77,0.015854625,1041,275,98,1414,4,766,0,0.239828032,4,36333,0,26706,2868,-4,65907,9627,0.136942624,34,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1068,13497,34,1068,0
8618,org/apache/tools/ant,org/apache/tools/ant/Project.java,3111,TRUE,0,125,7751,3,6,1075,1,148,0.052100162,959,1346,1.40354536,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,15,BAD_PRACTICE,0.004191115,SE_BAD_FIELD,16,2,0,0.097142857,0.012244898,0,0,1,0,0.308300395,0.45773666,1,0.005867561,0.062866723,0.45773666,-0.378151261,0.066666667,341,12460,4005,13494,51,0,1,25,26,77,0.015854625,9295,6194,731,16220,0,3101,0,0.22505498,0,36333,0,26706,2868,0,65907,9627,0.136942624,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1157,13497,34,1068,1
11125,org/apache/tools/ant,org/apache/tools/ant/DefaultLogger.java,3302,TRUE,3,20,7751,1,8,1075,1,148,0.292105263,177,167,0.943502825,0.666666667,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2,I18N,0.134953898,DM_DEFAULT_ENCODING,19,1,1,0.097142857,0.001632653,8.16E-04,-1,0.236024845,0.090158559,0.206521739,0.005440208,-0.527950311,8.38E-04,0.03101425,0.005440208,-0.378151261,-1,49,10145,3307,11179,51,0,1,25,26,77,0.015854625,631,384,60,1075,0,247,0,0.195435335,0,36333,0,26706,2868,0,65907,9627,0.136942624,642,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1677,13497,34,1068,0
